City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,fairfax,38.8501,-77.3497,11.74,37,0,2.57,US,1711764893
364,al fujairah city,25.1164,56.3414,22.07,60,0,4.63,AE,1711764902
365,acajutla,13.5928,-89.8275,27.83,73,0,3.7,SV,1711765164
366,mogocha,53.7333,119.7667,-11.94,74,100,5.95,RU,1711765165
367,bhamo,24.2667,97.2333,26.52,55,74,0.89,MM,1711765165
368,paoua,7.2427,16.4406,25.45,33,100,1.78,CF,1711765165
369,pontes e lacerda,-15.2261,-59.3353,22.57,97,14,1.08,BR,1711764901
370,umba,66.6871,34.3429,-13.03,96,20,2.74,RU,1711765166
371,fuerte olimpo,-21.0415,-57.8738,28.26,60,97,2.88,PY,1711765167
372,kapa'a,22.0752,-159.319,27.99,76,100,7.2,US,1711765167
373,at taj,24.2049,23.2857,16.95,24,0,5.04,LY,1711765168
374,portland,45.5234,-122.6762,16.32,43,88,1.34,US,1711764825
375,aginskoye,51.1,114.53,-7.22,35,2,6.73,RU,1711765169
376,paramonga,-10.6667,-77.8333,22.82,86,39,3.58,PE,1711765169
377,qamdo,31.1667,97.2333,0.37,63,99,1.25,CN,1711765170
378,erenhot,43.6475,111.9767,0.57,29,62,2.17,CN,1711765170
379,shimoda,34.6667,138.95,21.2,53,0,9.62,JP,1711765171
380,port augusta,-32.5,137.7667,30.99,37,6,3.24,AU,1711765172
381,armidale,-30.5167,151.65,25.02,34,0,2.33,AU,1711765172
382,saint-philippe,-21.3585,55.7679,24.77,77,100,2.75,RE,1711765174
383,bamboo flat,11.7,92.7167,29.05,79,39,1.03,IN,1711765175
384,kimbe,-5.5502,150.1429,29.56,76,98,2.23,PG,1711765175
385,driefontein,-27.0177,30.4498,14.25,98,100,1.82,ZA,1711765176
386,anar darah,32.7587,61.654,7.75,60,0,8.1,AF,1711765177
387,maputo,-25.9653,32.5892,22.82,83,75,5.14,MZ,1711765178
388,al jawf,29.5,38.75,14.58,74,39,3.8,SA,1711765178
389,sirjan,29.452,55.6814,8.24,37,0,2.94,IR,1711765179
390,vilyuchinsk,52.9306,158.4028,1.15,86,13,1.46,RU,1711765179
391,chui,-33.6971,-53.4616,20.12,94,0,1.75,UY,1711765148
392,rabigh,22.7986,39.0349,24.85,80,97,2.83,SA,1711765180
393,arizona city,32.7559,-111.671,25.48,23,0,2.24,US,1711765149
394,talisayan,6.9872,121.9272,30.95,74,40,1.03,PH,1711765181
395,puerto cabezas,14.0351,-83.3888,25.39,77,0,3.41,NI,1711765182
396,imbituba,-28.24,-48.6703,21.72,94,91,3.61,BR,1711765182
397,el granada,37.5027,-122.4694,12.14,91,100,7.72,US,1711765067
398,sungailiat,-1.85,106.1333,29.21,73,50,3.27,ID,1711765183
399,yeraliyev,43.2,51.65,7.02,55,100,5.61,KZ,1711765183
400,malabar,-33.9667,151.25,29.86,54,0,3.09,AU,1711765184
401,rundu,-17.9333,19.7667,18.61,88,100,1.76,NA,1711765184
402,soe,-9.8607,124.284,26.09,66,100,1.64,ID,1711765185
403,almendralejo,38.6832,-6.4075,7.94,89,100,6.12,ES,1711765185
404,san juan,-31.5375,-68.5364,28.2,39,0,1.99,AR,1711764360
405,nadi,-17.8,177.4167,25.0,94,75,0.0,FJ,1711765109
406,rio grande,-32.035,-52.0986,22.62,88,7,5.36,BR,1711764559
407,aden,12.7794,45.0367,26.93,77,76,8.42,YE,1711765187
408,turkmenbasy,40.0222,52.9552,11.42,51,31,4.43,TM,1711764926
409,marsh harbour,26.5412,-77.0636,20.8,56,0,6.16,BS,1711765016
410,jinshi,29.6049,111.8701,26.41,62,3,4.34,CN,1711765188
411,taco pozo,-25.6167,-63.2833,27.82,47,98,0.45,AR,1711765189
412,markha,62.1053,129.7269,-15.02,43,0,4.0,RU,1711765189
413,puerto armuelles,8.2833,-82.8667,30.05,62,91,4.47,PA,1711765190
414,kolonia,50.9333,6.95,9.98,89,0,1.54,DE,1711765191
415,vatra dornei,47.35,25.3667,9.2,80,100,2.46,RO,1711765191
416,tommot,58.9564,126.2925,-15.26,79,100,2.68,RU,1711765192
417,siracusa,37.0881,15.2792,14.65,69,0,0.43,IT,1711765193
418,maihar,24.2667,80.75,29.76,28,88,2.02,IN,1711765193
419,testour,36.5513,9.4431,12.29,53,0,1.43,TN,1711764945
420,baihar,22.1,80.55,30.05,29,3,0.93,IN,1711765195
421,severo-yeniseyskiy,60.3725,93.0408,-6.9,87,95,5.81,RU,1711765195
422,kedrovyy,56.1667,91.8167,3.23,87,55,4.04,RU,1711765196
423,kalevala,65.2,31.1667,-3.84,89,97,4.02,RU,1711765196
424,boende,-0.2167,20.8667,22.11,91,99,0.94,CD,1711765197
425,sambava,-14.2667,50.1667,23.72,92,100,1.48,MG,1711765197
426,new norfolk,-42.7826,147.0587,19.4,49,56,0.82,AU,1711765198
427,sisimiut,66.9395,-53.6735,-9.19,79,40,3.76,GL,1711765198
428,ryazanskaya,44.9553,39.5889,10.81,87,10,6.92,RU,1711765199
429,levuka,50.1834,-105.4011,-3.1,89,74,2.43,CA,1711765199
430,brits,-25.6347,27.7802,20.1,76,0,4.61,ZA,1711765200
431,la esperanza,14.8667,-91.5667,15.04,93,23,1.35,GT,1711765200
432,blagodatnoye,45.3997,42.5867,9.51,82,100,4.6,RU,1711765201
433,skagen,57.7209,10.5839,5.68,92,13,3.98,DK,1711765202
434,coihueco,-36.6167,-71.8333,17.41,42,0,5.14,CL,1711765001
435,acapulco de juarez,16.8634,-99.8901,24.9,88,20,5.14,MX,1711764970
436,port saint john's,-31.6229,29.5448,20.2,83,99,1.21,ZA,1711765203
437,lichtenau,51.6167,8.9,8.43,90,0,3.09,DE,1711765204
438,silifke,36.3778,33.9344,19.18,59,0,2.49,TR,1711765204
439,kpalime,6.9,0.6333,24.56,90,75,1.09,TG,1711765205
440,kwolla,8.9333,9.2833,29.41,44,100,2.62,NG,1711765205
441,dalandzadgad,43.5708,104.425,11.71,21,46,6.88,MN,1711765206
442,kushiro,42.975,144.3747,9.53,66,40,7.72,JP,1711765037
443,sierra vista,31.5545,-110.3037,19.31,15,0,5.14,US,1711764798
444,ippy,6.2679,21.2247,24.85,34,64,0.83,CF,1711765207
445,gunjur,13.2019,-16.7339,20.04,77,6,5.14,GM,1711764987
446,parry sound,45.3501,-80.033,1.03,75,9,3.25,CA,1711765208
447,mbanza kongo,-6.267,14.2401,21.8,91,100,1.46,AO,1711765209
448,richards bay,-28.783,32.0377,20.68,89,77,3.86,ZA,1711764926
449,novaya igirma,57.1334,103.9112,-9.38,68,100,3.86,RU,1711765210
450,henryetta,35.4398,-95.9819,20.97,65,93,9.82,US,1711765210
451,touros,-5.1989,-35.4608,26.64,87,92,2.61,BR,1711765055
452,mae hong son,19.3003,97.9685,30.08,34,1,1.24,TH,1711765040
453,iwon-up,40.3231,128.6553,8.96,45,15,8.28,KP,1711765212
454,ciudad guadalupe victoria,24.4497,-104.1225,18.79,12,0,7.76,MX,1711765212
455,iskateley,67.6803,53.1512,-17.21,95,37,5.36,RU,1711765213
456,koulamoutou,-1.1303,12.4736,23.06,98,100,0.66,GA,1711764982
457,kakonko,-3.2828,30.9642,17.31,94,59,1.62,TZ,1711765214
458,arish,31.1316,33.7984,17.33,89,0,2.71,EG,1711765214
459,villa la angostura,-40.7617,-71.6463,4.06,88,98,2.8,AR,1711765069
460,north bend,43.4065,-124.2243,14.53,76,20,2.57,US,1711764924
461,lampang,18.3333,99.5,32.37,38,1,0.0,TH,1711765216
462,north platte,41.1239,-100.7654,6.71,64,0,2.24,US,1711765207
463,muisne,0.6,-80.0333,25.88,84,70,0.73,EC,1711765217
464,betio village,1.358,172.9211,31.02,81,58,7.31,KI,1711765218
465,selfoss,63.9331,-20.9971,-0.64,56,3,9.1,IS,1711765219
466,xiongzhou,25.1167,114.3,27.22,63,2,2.66,CN,1711765219
467,gubkinskiy,64.434,76.5026,-17.71,98,18,2.39,RU,1711765048
468,mosbach,49.3539,9.1428,10.13,85,100,1.76,DE,1711765221
469,xilin hot,43.9667,116.0333,-2.91,29,0,6.78,CN,1711765221
470,buka,40.8108,69.1986,9.28,70,100,1.14,UZ,1711765222
471,sharqpur sharif,31.4633,74.1,20.07,76,39,4.03,PK,1711765222
472,umm kaddadah,13.6017,26.6876,24.66,13,32,7.83,SD,1711765223
473,port douglas,-16.4833,145.4667,27.41,73,100,8.13,AU,1711765224
474,yabelo,4.8833,38.0833,16.39,80,69,1.88,ET,1711765224
475,rimus,16.8764,120.3966,30.33,65,100,2.2,PH,1711765225
476,hotan,37.0997,79.9269,16.34,20,20,0.4,CN,1711765225
477,chos malal,-37.3781,-70.2709,18.3,46,53,2.19,AR,1711765226
478,paita,-5.0892,-81.1144,22.55,79,19,3.3,PE,1711765226
479,rongelap,11.1635,166.8941,27.19,74,60,9.0,MH,1711765227
480,viedma,-40.8135,-62.9967,15.63,47,1,2.54,AR,1711764944
481,penzance,50.1186,-5.5371,8.38,75,3,7.62,GB,1711765228
482,noosa heads,-26.3833,153.15,27.84,63,4,7.44,AU,1711765230
483,sligo,54.2697,-8.4694,4.22,93,36,2.89,IE,1711764970
484,bukama,-9.2,25.85,20.96,98,100,1.2,CD,1711765231
485,mount pearl,47.5166,-52.7813,10.53,96,100,7.2,CA,1711765232
486,general conesa,-40.1,-64.4333,17.36,37,2,3.34,AR,1711765232
487,baiti,13.745,-14.7482,27.12,26,100,5.78,SN,1711765233
488,kabale,-1.2486,29.9899,15.2,91,69,1.06,UG,1711765233
489,markaz-e woluswali-ye achin,34.1258,70.7078,12.99,86,56,0.14,AF,1711765234
490,shenjiamen,29.9576,122.298,14.57,82,100,7.53,CN,1711765131
491,bloemfontein,-29.1211,26.214,10.71,82,0,0.51,ZA,1711765235
492,kodinsk,58.6881,99.1844,-6.12,87,100,4.62,RU,1711765235
493,tual,-5.6667,132.75,28.48,73,90,2.84,ID,1711765236
494,booneville,34.6582,-88.5667,17.66,61,98,2.85,US,1711765236
495,al qubbah,32.7616,22.2424,10.88,45,0,0.42,LY,1711765237
496,konarka,19.9,86.1167,27.87,67,0,7.9,IN,1711765237
497,kirakira,-10.4544,161.9205,29.37,78,100,3.96,SB,1711765238
498,nagar,27.4333,77.1,27.9,32,4,2.93,IN,1711765238
499,tazacorte,28.629,-17.9293,17.54,93,75,3.09,ES,1711765239
500,raja,8.4596,25.678,25.93,14,89,1.44,SS,1711765239
501,cestos city,5.46,-9.5828,26.99,90,98,1.98,LR,1711765240
502,tateyama,34.9833,139.8667,22.96,35,20,7.72,JP,1711765240
503,yakeshi,49.2833,120.7333,-12.41,87,88,6.27,CN,1711765241
504,scottburgh,-30.2867,30.7532,20.53,79,97,2.38,ZA,1711765157
505,zaysan,47.4667,84.8667,5.43,84,99,0.75,KZ,1711765242
506,rondonopolis,-16.4708,-54.6356,23.98,89,53,0.56,BR,1711764966
507,bukoba,-1.3317,31.8122,19.69,84,26,1.23,TZ,1711765244
508,high rock,26.6208,-78.2833,18.01,55,0,5.3,BS,1711765244
509,chernyshevsk,52.5243,117.0174,-8.25,39,100,4.03,RU,1711765245
510,yallahs,17.8748,-76.5624,27.85,74,34,1.55,JM,1711765245
511,lautoka,-17.6167,177.4667,24.92,94,75,0.0,FJ,1711765246
512,selkirk,50.1436,-96.8845,-1.05,92,100,0.89,CA,1711765094
513,i-n-salah,27.1935,2.4607,21.21,15,2,3.77,DZ,1711764978
514,bluefield,37.2698,-81.2223,11.31,48,0,3.09,US,1711764979
515,saint george's,12.0564,-61.7485,27.82,74,20,2.57,GD,1711765249
516,jumla,29.2747,82.1838,13.55,59,100,0.21,NP,1711765249
517,chivolo,10.025,-74.6228,25.7,71,100,6.42,CO,1711765250
518,shuangcheng,45.35,126.2833,1.82,43,84,6.47,CN,1711765251
519,novo aripuana,-5.1206,-60.3797,23.94,92,50,1.03,BR,1711765251
520,moses lake,47.1301,-119.2781,11.38,43,0,2.57,US,1711765123
521,antalaha,-14.9003,50.2788,23.24,93,100,1.93,MG,1711765252
522,falmouth,50.1544,-5.0711,9.32,71,20,5.66,GB,1711765095
523,rio de janeiro,-22.9028,-43.2075,25.0,94,100,4.63,BR,1711764586
524,ghadamis,30.1337,9.5007,20.98,11,0,3.75,LY,1711765253
525,chemolgan,43.1897,76.5292,4.81,90,100,1.66,KZ,1711765254
526,farasan,16.7022,42.1183,28.34,78,5,9.77,SA,1711765254
527,misratah,32.3754,15.0925,17.62,70,0,9.7,LY,1711765255
528,miyakonojo,31.7333,131.0667,23.08,39,84,2.37,JP,1711765255
529,kupino,54.3663,77.2981,-0.54,96,81,2.9,RU,1711765256
530,mount isa,-20.7333,139.5,29.87,66,100,5.66,AU,1711765256
531,ongole,15.5,80.05,27.19,68,6,2.56,IN,1711765108
532,hammerfest,70.6634,23.6821,-4.75,86,100,3.09,NO,1711765257
533,mount gambier,-37.8333,140.7667,25.79,32,0,1.75,AU,1711765257
534,jayapura,-2.5333,140.7,31.66,68,57,3.18,ID,1711765258
535,kedougou,12.5579,-12.1743,30.38,21,100,1.08,SN,1711765258
536,punakha,27.5837,89.8598,18.89,70,93,0.65,BT,1711765259
537,callao,-12.0667,-77.15,25.95,78,0,7.2,PE,1711765212
538,urzhar,47.093,81.6294,6.65,94,100,0.73,KZ,1711765260
539,bereznik,62.8551,42.7072,0.15,98,100,2.73,RU,1711765260
540,saldanha,-33.0117,17.9442,18.03,80,55,3.07,ZA,1711765261
541,south hedland,-20.4089,118.5983,35.96,23,0,9.77,AU,1711765261
542,remire-montjoly,4.9167,-52.2667,24.02,100,100,1.54,GF,1711765261
543,karratha,-20.7377,116.8463,33.78,29,0,8.51,AU,1711765262
544,belmonte,-15.8631,-38.8828,26.26,85,33,1.1,BR,1711765262
545,dul'durga,50.6761,113.5931,-6.58,27,0,4.9,RU,1711765263
546,san julian,21.0167,-102.1667,18.87,15,0,4.01,MX,1711765264
547,lata,40.1629,-8.3327,10.83,73,100,2.07,PT,1711765264
548,zima,53.9202,102.0442,-4.12,83,100,3.46,RU,1711765265
549,mar del plata,-38.0023,-57.5575,23.62,77,0,7.2,AR,1711764761
550,flin flon,54.7682,-101.865,-4.73,97,100,2.62,CA,1711765266
551,petawawa,45.9001,-77.3328,0.99,61,77,0.89,CA,1711765118
552,faya-largeau,17.9257,19.1043,27.86,16,10,7.9,TD,1711765267
553,vadso,70.0744,29.7487,-4.91,80,100,9.77,NO,1711765268
554,luoyang,34.6836,112.4536,21.42,28,99,7.35,CN,1711765268
555,lake monticello,37.9232,-78.3347,10.2,52,0,1.3,US,1711765270
556,longmen,24.9597,118.0889,24.34,61,38,2.42,CN,1711765270
557,celica,-4.1167,-79.95,16.67,89,99,0.45,EC,1711765227
558,manadhoo,5.7667,73.3833,28.99,74,83,3.36,MV,1711765271
559,lufilufi,-13.8745,-171.5986,31.88,72,97,4.01,WS,1711765272
560,nisporeni,47.0814,28.1783,9.12,48,100,2.52,MD,1711765272
561,pimentel,-6.8367,-79.9342,24.16,73,0,6.69,PE,1711765273
562,ciudad lazaro cardenas,17.9583,-102.2,22.93,74,60,1.78,MX,1711765273
563,bouna,9.2667,-3.0,27.65,66,81,2.93,CI,1711764976
564,akjoujt,19.6969,-14.4164,20.21,33,1,5.36,MR,1711765274
565,santiago de cao,-7.9589,-79.2392,22.07,88,52,4.63,PE,1711765275
566,worland,44.0169,-107.9554,8.67,40,75,3.6,US,1711765275
567,safford,32.834,-109.7076,22.51,17,0,5.66,US,1711765235
568,sao gabriel da cachoeira,-0.1303,-67.0892,23.68,98,100,0.48,BR,1711765276
569,san clemente del tuyu,-36.3569,-56.7235,21.1,84,0,6.32,AR,1711765058
570,fortaleza,-3.7227,-38.5247,29.56,84,40,1.54,BR,1711765188
571,greenville,35.6127,-77.3663,14.09,62,0,0.0,US,1711765278
572,santa elena de uairen,4.6167,-61.1333,21.34,88,100,1.82,VE,1711765278
573,naha,26.2125,127.6811,23.15,83,75,3.09,JP,1711765279
574,xai-xai,-25.0519,33.6442,23.2,83,23,4.92,MZ,1711765279
